path,emotion,intensity,actor,gender,rms_mean,rms_std,rms_min,rms_max,rms_range,pitch_mean,pitch_median,pitch_std,pitch_min,pitch_max,pitch_range,voiced_ratio,mfcc0_mean,mfcc0_std,delta_mfcc0_mean,delta_mfcc0_std,mfcc1_mean,mfcc1_std,delta_mfcc1_mean,delta_mfcc1_std,mfcc2_mean,mfcc2_std,delta_mfcc2_mean,delta_mfcc2_std,mfcc3_mean,mfcc3_std,delta_mfcc3_mean,delta_mfcc3_std,mfcc4_mean,mfcc4_std,delta_mfcc4_mean,delta_mfcc4_std,mfcc5_mean,mfcc5_std,delta_mfcc5_mean,delta_mfcc5_std,mfcc6_mean,mfcc6_std,delta_mfcc6_mean,delta_mfcc6_std,mfcc7_mean,mfcc7_std,delta_mfcc7_mean,delta_mfcc7_std,mfcc8_mean,mfcc8_std,delta_mfcc8_mean,delta_mfcc8_std,mfcc9_mean,mfcc9_std,delta_mfcc9_mean,delta_mfcc9_std,mfcc10_mean,mfcc10_std,delta_mfcc10_mean,delta_mfcc10_std,mfcc11_mean,mfcc11_std,delta_mfcc11_mean,delta_mfcc11_std,mfcc12_mean,mfcc12_std,delta_mfcc12_mean,delta_mfcc12_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,spectral_contrast_mean,f1_mean,f1_std,f2_mean,f2_std,jitter_local,shimmer_local,duration_sec
data\ravdess\Actor_02\03-01-05-01-01-01-02.wav,angry,normal,2,female,0.006485319696366787,0.0102090984582901,0.0,0.060503676533699036,0.060503676533699036,263.37125367281516,260.87041395311286,89.02164647412806,79.37005259840997,486.80140546823634,407.43135286982636,0.43103448275862066,-588.2537231445312,144.78414916992188,0.002764184959232807,12.325735092163086,59.247955322265625,70.47418975830078,0.003905409714207053,5.9360246658325195,-8.007299423217773,27.43975067138672,0.00389372231438756,4.129473686218262,4.542205333709717,20.939586639404297,0.00387013191357255,3.424649238586426,-1.3240748643875122,15.603678703308105,0.0038290079683065414,2.2337112426757812,0.9731261134147644,11.628795623779297,0.0037632707972079515,1.7160375118255615,-9.401971817016602,19.084400177001953,0.00366519158706069,2.5521202087402344,2.055398941040039,13.076786041259766,0.0035272459499537945,1.743628740310669,-7.919816970825195,16.52692985534668,0.0033429188188165426,2.0382564067840576,-6.678194522857666,11.542001724243164,0.003107438562437892,1.5007431507110596,-1.995374083518982,10.925606727600098,0.0028185416013002396,1.899693250656128,-2.865558385848999,10.219594955444336,0.0024767834693193436,1.331822156906128,-2.086076021194458,9.128216743469238,0.002085884800180793,1.1674718856811523,4555.8763521307455,3633.196998508243,4131.910810974268,2536.4857018619846,8682.33695652174,7313.58679497659,0.2675923705101013,0.3661980926990509,15.775562835651728,903.2958944613246,400.2925849337323,2024.6350214186925,431.1731279951533,0.030216838980615782,0.1248528275138685,3.6703333333333332
data\ravdess\Actor_02\03-01-05-01-01-02-02.wav,angry,normal,2,female,0.006947250105440617,0.011048978194594383,0.0,0.0665583536028862,0.0665583536028862,240.10793748173415,250.53288772482563,79.73768832605316,50.0,368.92647743437567,318.92647743437567,0.39655172413793105,-564.9818115234375,145.27589416503906,-0.0005751457647420466,13.375386238098145,62.46510314941406,65.62950134277344,-0.0008071678457781672,5.733911514282227,-14.487926483154297,32.63444900512695,-0.0007889678236097097,4.7541422843933105,3.440037727355957,21.629695892333984,-0.0007592464098706841,3.507199287414551,-1.1810226440429688,17.634998321533203,-0.0007185846334323287,2.471879005432129,0.2628558278083801,12.07055377960205,-0.000668003223836422,1.9317727088928223,-10.752198219299316,18.4007625579834,-0.0006086874636821449,2.351367950439453,2.6461288928985596,13.904653549194336,-0.0005419800290837884,1.678918480873108,-10.44938850402832,16.280059814453125,-0.00046933491830714047,2.064249038696289,-5.059659957885742,9.99390697479248,-0.0003922891046386212,1.5301060676574707,-0.9007034301757812,11.083097457885742,-0.00031237947405315936,1.810720682144165,-1.5124355554580688,10.480530738830566,-0.00023116788361221552,1.5073153972625732,-1.1195513010025024,8.4476957321167,-0.00015006687317509204,1.2291827201843262,5803.848624836202,3511.054841430519,5020.315552930443,2014.0162885844513,11044.633152173914,6889.070702185409,0.18535271286964417,0.28317075967788696,14.851686860854517,907.1419043536831,277.18690044167977,1962.978966333695,429.95204430866914,0.019683093207162224,0.10753237778338458,3.6703333333333332
data\ravdess\Actor_02\03-01-05-01-02-01-02.wav,angry,normal,2,female,0.008028581738471985,0.011284975335001945,0.0,0.04968199506402016,0.04968199506402016,237.6900468806084,236.47155720542963,45.693737804468306,169.1535357262897,354.3070076409443,185.15347191465457,0.2542372881355932,-602.7208862304688,171.3787384033203,0.02401595376431942,12.383818626403809,62.84518814086914,79.32412719726562,0.03354349359869957,7.863894939422607,-8.394001960754395,30.242542266845703,0.03231875225901604,4.565968036651611,6.589410781860352,26.885149002075195,0.030388902872800827,4.025416374206543,-4.375909805297852,21.688800811767578,0.02790316566824913,2.9914729595184326,1.43562650680542,17.705961227416992,0.025039037689566612,2.6347439289093018,-10.295984268188477,19.59368324279785,0.021978765726089478,2.2622783184051514,3.8481051921844482,9.270914077758789,0.018888650462031364,1.5199137926101685,-10.856515884399414,16.226078033447266,0.015904376283288002,2.002546787261963,-5.512211322784424,12.121246337890625,0.013123889453709126,1.8400657176971436,-4.194156646728516,11.787121772766113,0.010607837699353695,1.600738286972046,-1.5423423051834106,8.881387710571289,0.008385173045098782,1.253539800643921,-4.706221103668213,8.545177459716797,0.0064611490815877914,1.2375102043151855,5718.247598119217,4008.8039781710777,4643.72480583066,2334.3544170227083,10443.657309322034,7418.260427506442,0.23693890869617462,0.32892128825187683,15.370234010336166,883.1561910704119,350.9969233828524,1995.9174231626648,466.22286352494314,0.022917164531696312,0.14148215654132207,3.7704166666666667
data\ravdess\Actor_02\03-01-05-01-02-02-02.wav,angry,normal,2,female,0.007710358127951622,0.01169276051223278,0.0,0.053666435182094574,0.053666435182094574,261.68330175490854,249.08992447176465,66.18685655500948,180.25009252216606,443.82778882713797,263.57769630497194,0.38333333333333336,-590.8822021484375,163.60311889648438,0.002527573611587286,12.264151573181152,59.84629821777344,71.6167221069336,0.003529161214828491,7.17445707321167,-14.253839492797852,28.65983009338379,0.003395823296159506,4.570549964904785,4.344372272491455,26.71646499633789,0.0031790880020707846,4.285378932952881,-5.582291126251221,20.767520904541016,0.0028870473615825176,2.8921871185302734,-0.5592321753501892,17.00309181213379,0.0025302956346422434,2.6353211402893066,-13.923412322998047,20.249013900756836,0.0021213723812252283,2.626788854598999,3.807023525238037,11.441863059997559,0.0016742153093218803,1.6226974725723267,-11.936244010925293,16.07453155517578,0.0012033513048663735,1.8154332637786865,-6.5984015464782715,11.421161651611328,0.0007232751231640577,1.7621018886566162,-4.050675868988037,13.607539176940918,0.00024772025062702596,1.693851351737976,-2.321143388748169,9.529373168945312,-0.00021093833493068814,1.2971493005752563,-4.304013252258301,9.210001945495605,-0.0006419537239708006,1.1304924488067627,5116.46735469408,3688.1034746377773,4337.825628213942,2336.0420175920653,9515.690651260504,6968.516205153499,0.24160771071910858,0.3341198265552521,15.89510147587333,890.2692618707694,347.02525191591735,1940.6443376413943,415.92475008301943,0.022690930056399695,0.16285993015963804,3.8037916666666667
data\ravdess\Actor_02\03-01-05-02-01-01-02.wav,angry,strong,2,female,0.022550446912646294,0.03589215874671936,0.0,0.1828112006187439,0.1828112006187439,348.41929739225213,358.423856764781,70.53149866216289,203.49593842053727,462.14107874890925,258.645140328372,0.4098360655737705,-477.0030822753906,145.60304260253906,9.588856073605712e-07,11.931540489196777,51.98463821411133,61.72459411621094,1.2090297332179034e-06,5.551198959350586,-22.43621063232422,36.022804260253906,1.1881843420269433e-06,4.82847785949707,0.07966263592243195,23.817668914794922,1.146493673331861e-06,3.530010938644409,-4.303524971008301,18.697847366333008,1.1256483958277386e-06,2.448650360107422,-6.3756232261657715,15.142019271850586,1.0370556537964148e-06,1.9213801622390747,-13.33838176727295,22.453161239624023,9.504172453489446e-07,2.6432573795318604,3.294466257095337,12.652827262878418,8.598702834206051e-07,1.6983859539031982,-10.275779724121094,18.25194549560547,7.999399258551421e-07,2.3176283836364746,-8.97221565246582,12.3800687789917,6.566282308995142e-07,1.4860050678253174,-0.7308796644210815,11.569681167602539,5.419788635663281e-07,1.7482367753982544,-4.789857864379883,12.091018676757812,4.1316116039524786e-07,1.7338676452636719,-4.328777313232422,9.20352554321289,2.9444044002957526e-07,1.2630826234817505,4505.596136582808,3298.326953988611,4056.132096782437,2443.65056143962,8632.684426229509,6807.312137309599,0.21942871809005737,0.3489592969417572,17.421581310860134,1001.1449012809015,322.8074361908874,2027.4307780408067,439.0286911178216,0.023533146445134285,0.10767115623558733,3.9039166666666665
data\ravdess\Actor_02\03-01-05-02-01-02-02.wav,angry,strong,2,female,0.01782270334661007,0.027808263897895813,0.0,0.12180541455745697,0.12180541455745697,315.7847626341523,301.3973362949152,73.68586421239114,167.2106416577019,486.80140546823634,319.59076381053444,0.4603174603174603,-502.7540588378906,154.76622009277344,8.116376903899436e-08,12.627918243408203,55.81528854370117,65.80194854736328,1.0145471129874295e-08,5.681149005889893,-22.514963150024414,34.870269775390625,-2.029094225974859e-08,4.886788845062256,-0.38626739382743835,23.914072036743164,-2.029094225974859e-08,3.795872926712036,-4.559093952178955,19.061443328857422,-1.5218207138900652e-08,2.761155843734741,-6.38568115234375,15.42811393737793,2.5363677824685738e-09,2.1134870052337646,-12.998574256896973,22.12934684753418,-1.5218207138900652e-08,2.8235106468200684,5.385624885559082,13.948417663574219,2.5363677824685738e-09,1.7822834253311157,-8.096994400024414,17.487056732177734,1.2681839578476684e-08,2.2649292945861816,-8.746944427490234,12.314986228942871,7.609103569450326e-09,1.5482674837112427,-1.667353868484497,11.0208158493042,5.0727355649371475e-09,1.567457914352417,-4.6842522621154785,12.149465560913086,0.0,1.5750795602798462,-4.342715740203857,10.12228775024414,7.609103569450326e-09,1.4910227060317993,4914.874589970978,3688.690307239144,4141.449150542417,2416.8101356124193,9005.859375,7154.463402774639,0.23704606294631958,0.34077587723731995,16.61258348857214,977.6194822505032,361.49623808840437,2107.8659570611417,499.83746555250445,0.02680470735918788,0.11531759843880915,4.004
data\ravdess\Actor_02\03-01-05-02-02-01-02.wav,angry,strong,2,female,0.04367468133568764,0.06710067391395569,0.0,0.31203493475914,0.31203493475914,307.43594672393334,327.72960824126807,94.85078464123586,167.2106416577019,448.9848193237491,281.7741776660472,0.38095238095238093,-437.4617614746094,150.68109130859375,0.0,11.396260261535645,46.47491455078125,60.36127471923828,2.029094225974859e-08,5.963208198547363,-25.99944496154785,40.87907409667969,2.029094225974859e-08,5.25412130355835,-5.887986660003662,27.198604583740234,-2.5363679156953367e-08,4.377842426300049,-9.137495994567871,23.447673797607422,-1.0145471129874295e-08,2.5900864601135254,-9.27436351776123,19.28950309753418,0.0,2.371976137161255,-16.633012771606445,24.993030548095703,2.029094225974859e-08,2.3121988773345947,1.2840622663497925,9.973886489868164,-1.2681838912342869e-09,1.4682482481002808,-11.299038887023926,17.462804794311523,0.0,2.1358306407928467,-13.147174835205078,16.005374908447266,-5.0727355649371475e-09,1.6587778329849243,-4.46523380279541,12.905827522277832,2.5363677824685738e-09,1.8807225227355957,-6.250960826873779,13.178292274475098,0.0,1.7729545831680298,-8.264100074768066,10.788445472717285,5.0727355649371475e-09,1.1780264377593994,6159.485937159706,3773.3154749198034,4930.514311845363,2169.175584682597,11248.129986702128,7277.215026740412,0.21059568226337433,0.28852009773254395,16.416393213401722,800.6875970340477,284.1044292672312,1924.493009916827,345.67620674024073,0.015624627088077853,0.10585961378005476,4.004
data\ravdess\Actor_02\03-01-05-02-02-02-02.wav,angry,strong,2,female,0.0384780652821064,0.05664139240980148,0.0,0.22444984316825867,0.22444984316825867,346.1826738645157,358.423856764781,69.78106800207573,204.67477839935495,472.94311441085927,268.2683360115043,0.4603174603174603,-453.8870544433594,150.97071838378906,0.0,12.029473304748535,48.4025764465332,61.9755973815918,3.0436414277801305e-08,5.76103401184082,-28.487483978271484,41.57400131225586,2.029094225974859e-08,5.19950008392334,-3.6462314128875732,26.414134979248047,2.029094225974859e-08,4.165347576141357,-8.611464500427246,21.18105125427246,-1.0145471129874295e-08,2.4707694053649902,-9.896744728088379,19.9178524017334,-1.0145471129874295e-08,2.4808666706085205,-16.036991119384766,24.489059448242188,0.0,2.339324712753296,2.328063726425171,12.291064262390137,1.9022758923625815e-09,1.7583357095718384,-11.231367111206055,17.55840301513672,-5.0727355649371475e-09,2.1508426666259766,-12.24267578125,14.517818450927734,-5.0727355649371475e-09,1.4865515232086182,-3.336768388748169,11.529712677001953,-2.5363677824685738e-09,1.5298019647598267,-5.994548320770264,14.128400802612305,0.0,1.712377667427063,-8.363048553466797,11.415005683898926,0.0,1.3443278074264526,5311.590211801473,3787.686415042556,4345.51094140974,2382.8092609346777,9721.762799202128,7197.447696894994,0.20885024964809418,0.30750322341918945,17.382895073921542,968.1109935962046,367.4943366837904,2009.4749807130465,469.9295046800345,0.02158532251657028,0.10340957971670439,4.004
data\ravdess\Actor_02\03-01-06-01-01-01-02.wav,fearful,normal,2,female,0.00713682034984231,0.010382251814007759,0.0,0.04684434086084366,0.04684434086084366,316.66438979057966,312.9298647820248,26.95794119564313,268.51450055605267,354.3070076409443,85.79250708489161,0.42105263157894735,-595.8170166015625,153.80178833007812,0.002079133177176118,11.076913833618164,59.38220977783203,53.80844497680664,0.002968684770166874,5.79317569732666,-25.655385971069336,27.044864654541016,0.002924759639427066,3.796438217163086,1.5161888599395752,22.016874313354492,0.002592823002487421,3.099642276763916,-4.8676605224609375,16.953332901000977,0.0019617080688476562,2.0828492641448975,-1.965270757675171,11.330202102661133,0.001272191759198904,1.7647124528884888,-16.65006446838379,19.469377517700195,0.0007552652969025075,2.175973653793335,0.6837819814682007,9.970165252685547,0.00038712465902790427,1.5552740097045898,-14.741962432861328,14.758430480957031,-3.598232797230594e-05,1.7888561487197876,-8.695110321044922,10.537270545959473,-0.0006010217475704849,1.6216446161270142,-4.620429992675781,12.791350364685059,-0.0011367070255801082,1.4652217626571655,-6.836982250213623,10.591039657592773,-0.0014071199111640453,1.3458678722381592,-6.595382213592529,10.090249061584473,-0.0013987018028274179,1.1805740594863892,4749.873704557356,3146.9735435756,4362.5267209515,2048.0145078406395,9120.005498533725,6162.580941488611,0.20022359490394592,0.32364168763160706,16.395875623489122,1013.8448138112791,362.98526720641564,1989.617630263859,429.5897897912279,0.014975893515371833,0.08257209767339486,3.636979166666667
data\ravdess\Actor_02\03-01-06-01-01-02-02.wav,fearful,normal,2,female,0.007383986376225948,0.01116005890071392,0.0,0.05559896305203438,0.05559896305203438,344.4972669050021,325.8420245953571,51.44840089672758,270.06998923363795,492.4577653379664,222.38777610432845,0.4745762711864407,-599.1613159179688,149.8789520263672,0.0028989091515541077,10.678778648376465,56.842281341552734,55.12155532836914,0.0040161265060305595,5.24883508682251,-22.89943504333496,30.703611373901367,0.0037692904006689787,4.079430103302002,-1.2103267908096313,22.501972198486328,0.003372605424374342,3.0860607624053955,-5.61021089553833,16.962772369384766,0.0028471252880990505,1.994158148765564,-1.7112187147140503,12.523836135864258,0.0022198930382728577,1.75094473361969,-14.993203163146973,19.036359786987305,0.0015222923830151558,2.229735851287842,1.271769642829895,11.942891120910645,0.0007876113522797823,1.6851849555969238,-14.380860328674316,15.395927429199219,4.912917211186141e-05,1.8643863201141357,-10.102250099182129,11.858563423156738,-0.0006620673229917884,1.741416096687317,-4.70626163482666,12.20916748046875,-0.001318570226430893,1.628281831741333,-5.42233943939209,9.627603530883789,-0.0018978281877934933,1.392824649810791,-6.8581695556640625,9.78011417388916,-0.0023829671554267406,1.1851894855499268,4611.909976089079,3038.116298844356,4378.227918859818,2178.55534654621,9152.911324786324,6298.944913156461,0.19946591556072235,0.32030820846557617,16.898415331096373,939.611646001797,353.4740337152958,1900.6131700724736,409.9018002741509,0.016262248099248543,0.09795097400161883,3.7370625
data\ravdess\Actor_02\03-01-06-01-02-01-02.wav,fearful,normal,2,female,0.008342018350958824,0.01171953696757555,0.0,0.05098316818475723,0.05098316818475723,317.7533709913089,317.4802103936399,30.430328032252955,265.4303484677136,371.0636467765238,105.6332983088102,0.39655172413793105,-584.6367797851562,152.2898712158203,0.000167890902957879,11.065584182739258,53.946197509765625,64.49774932861328,0.0002302307984791696,7.948328495025635,-23.68325424194336,28.64157485961914,0.00020912280888296664,4.2428388595581055,1.035231113433838,26.513446807861328,0.00017538208339828998,3.5698060989379883,-6.619016170501709,18.591951370239258,0.00013113160093780607,2.6681792736053467,0.15367811918258667,13.762975692749023,7.908033148851246e-05,2.440699815750122,-15.050792694091797,17.99258041381836,2.2456957594840787e-05,2.2172725200653076,-0.947106659412384,9.478545188903809,-3.5222372389398515e-05,1.7539483308792114,-15.15412712097168,15.408461570739746,-9.044149919645861e-05,1.7033638954162598,-9.587488174438477,13.07956314086914,-0.00013981142546981573,2.086789131164551,-3.80045223236084,13.95777416229248,-0.00018034120148513466,1.6473366022109985,-3.3234996795654297,9.176301002502441,-0.00020962038252037019,1.211522102355957,-8.445857048034668,10.987510681152344,-0.00022589642321690917,1.1693415641784668,5467.607660290897,3478.39473071872,4604.811855679486,2048.899213493527,10221.467391304348,6501.7303954782365,0.196266308426857,0.2986021041870117,16.215430306767075,834.7835119010839,319.662220978705,1897.596909344099,366.9046485801322,0.02014623625259128,0.10635768810685778,3.6703333333333332
data\ravdess\Actor_02\03-01-06-01-02-02-02.wav,fearful,normal,2,female,0.008738918229937553,0.011530849151313305,0.0,0.047549013048410416,0.047549013048410416,337.61991977937026,332.5007052885443,21.803711707191543,303.14331330207966,384.14917802040173,81.00586471832207,0.4067796610169492,-590.861572265625,155.0311737060547,0.0005647925427183509,10.81515884399414,50.68805694580078,61.467079162597656,0.0007843495695851743,8.083231925964355,-24.538644790649414,29.227230072021484,0.0007412576233036816,4.520692825317383,-3.3477859497070312,25.23729705810547,0.0006721610552631319,3.392700433731079,-7.295521259307861,19.683454513549805,0.0005806069821119308,2.6202454566955566,0.3506408929824829,15.803742408752441,0.0004715525428764522,2.4863080978393555,-15.734378814697266,19.743223190307617,0.0003508217341732234,2.1262309551239014,-3.093022346496582,9.376606941223145,0.00022484027431346476,1.6710569858551025,-17.79401206970215,14.534956932067871,0.0001002471981337294,1.788602352142334,-10.360824584960938,12.173049926757812,-1.635103217267897e-05,1.7091823816299438,-3.7984352111816406,13.975004196166992,-0.0001189403046737425,1.3754922151565552,-3.438917875289917,10.472065925598145,-0.00020221699378453195,1.332698941230774,-9.616911888122559,10.3658447265625,-0.00026197516126558185,0.9280181527137756,5792.550744274666,3328.0554572831006,4910.388661077613,1769.1837003968958,10896.367521367521,6256.155855418231,0.14094850420951843,0.21893659234046936,16.340391238825987,915.4748887469776,327.06692373765344,1870.7548963521258,300.9691800606632,0.01713045351196627,0.11557540539577005,3.7370625
data\ravdess\Actor_02\03-01-06-02-01-01-02.wav,fearful,strong,2,female,0.012439751997590065,0.020743850618600845,0.0,0.1088196337223053,0.1088196337223053,409.96422459711977,416.5048610139225,54.631091381503076,178.17974362806785,489.62141732186205,311.4416736937942,0.4166666666666667,-535.5230102539062,129.7469024658203,0.0,9.812453269958496,44.54064178466797,47.87587356567383,5.342713293998713e-08,5.4243903160095215,-30.30168342590332,31.479753494262695,-3.205628118507775e-08,3.7291934490203857,-4.141502380371094,20.78601837158203,0.0,3.210063934326172,-7.7397613525390625,18.083742141723633,0.0,2.0565223693847656,-6.311444282531738,14.77699089050293,-1.068542676563311e-08,2.186659574508667,-17.43952751159668,18.055538177490234,1.068542676563311e-08,1.858974814414978,-2.2512619495391846,10.499828338623047,2.6713566914082776e-09,1.6508033275604248,-12.838898658752441,14.58646011352539,-2.6713566914082776e-09,1.6447662115097046,-10.43200969696045,12.242684364318848,-8.014070296269438e-09,1.9505712985992432,-4.374937057495117,13.025067329406738,0.0,1.5401074886322021,-3.22629714012146,9.59013843536377,0.0,1.5080504417419434,-8.528457641601562,12.375597953796387,2.6713566914082776e-09,1.5460845232009888,5400.648049353097,3285.558688179854,4622.200224938166,1993.10467886832,10286.69905462185,6382.714227633193,0.20160065591335297,0.3030277490615845,16.378829885558652,934.2445279874224,292.8570715274679,1984.4459810122964,370.25537454844783,0.012981970606028754,0.09461300090392537,3.8037916666666667
data\ravdess\Actor_02\03-01-06-02-01-02-02.wav,fearful,strong,2,female,0.016157913953065872,0.025480197742581367,0.0,0.13542941212654114,0.13542941212654114,409.1087974556505,400.0,30.491063252396838,366.80161728186846,475.6828460010884,108.88122871921996,0.40350877192982454,-519.6332397460938,129.42868041992188,-0.00013263065193314105,9.375908851623535,42.27199935913086,43.82796859741211,-0.00012849153426941484,4.560453414916992,-30.09994125366211,31.73678970336914,-2.614354161778465e-05,3.505225658416748,-3.093581438064575,18.666053771972656,-1.5829315316295833e-06,2.9869980812072754,-8.01382827758789,19.88490104675293,-5.420841262093745e-05,2.278541326522827,-4.367542743682861,12.134915351867676,-6.698653305647895e-05,1.8607887029647827,-18.463741302490234,18.742483139038086,2.4767565264482982e-05,1.943861961364746,-2.3117520809173584,11.269844055175781,0.0001379933237330988,1.5245572328567505,-12.013568878173828,14.73396110534668,0.00015415404050145298,1.7680312395095825,-12.069892883300781,13.830118179321289,8.078544487943873e-05,1.8767306804656982,-5.058159828186035,12.18348503112793,3.682693204609677e-05,1.6539669036865234,-5.035810470581055,11.116070747375488,8.372197771677747e-05,1.6613513231277466,-9.207201957702637,12.913932800292969,0.0001403215719619766,1.5097558498382568,5490.983909880802,3258.7467400345035,4610.567977694507,1860.8204357984505,10406.593658357771,6084.289530492008,0.17728255689144135,0.278594434261322,17.308451333680736,866.8372361840715,301.41519291956416,1908.608245625809,320.86131040455496,0.01276351715150138,0.07352760011715137,3.636979166666667
data\ravdess\Actor_02\03-01-06-02-02-01-02.wav,fearful,strong,2,female,0.017978571355342865,0.026638349518179893,0.0,0.12113979458808899,0.12113979458808899,354.23119483811723,371.0636467765238,79.48138858228671,188.7748625363387,448.9848193237491,260.2099567874104,0.47368421052631576,-515.998291015625,148.41314697265625,0.0,9.563610076904297,38.0557861328125,53.94894027709961,2.257217346368634e-08,6.834331512451172,-27.663738250732422,32.77546310424805,-2.257217346368634e-08,4.314586162567139,-3.225221633911133,24.092435836791992,-2.8215216829607925e-09,3.7955970764160156,-11.48325252532959,19.86136817932129,5.643043365921585e-09,2.0898799896240234,-1.9800559282302856,12.990982055664062,0.0,2.2309603691101074,-17.87107276916504,21.05738639831543,0.0,1.9090838432312012,-2.4275858402252197,8.821223258972168,-5.643043365921585e-09,1.522295355796814,-12.107832908630371,12.940489768981934,-5.643043365921585e-09,1.7003108263015747,-9.330831527709961,13.335358619689941,1.128608673184317e-08,1.8216049671173096,-5.251731872558594,13.357343673706055,0.0,1.3025864362716675,-4.981837749481201,10.35782241821289,0.0,1.2360352277755737,-10.160073280334473,12.169135093688965,0.0,1.1011569499969482,5367.878591353807,3202.715446040113,4615.154511343418,2001.9623461657684,10287.814349112426,6040.31960074415,0.17683245241641998,0.2833074629306793,17.111902644348394,917.2459941237356,353.1889783863012,1954.3504552892446,393.697546724851,0.01808377651406815,0.09088941213211714,3.6036041666666665
data\ravdess\Actor_02\03-01-06-02-02-02-02.wav,fearful,strong,2,female,0.015284433960914612,0.024307185783982277,0.0,0.1316685974597931,0.1316685974597931,401.223830131046,420.1310317550926,51.895465157123176,215.59643660857103,464.81823478313584,249.2217981745648,0.42105263157894735,-508.6121520996094,119.53057098388672,0.0006185226957313716,8.463424682617188,42.6687126159668,50.367523193359375,0.0006846591713838279,5.993998050689697,-26.237993240356445,30.672653198242188,0.0001430850097676739,4.6761579513549805,-3.0115818977355957,22.168439865112305,-0.000667193962726742,3.1964521408081055,-10.191428184509277,18.82942008972168,-0.0016234329668805003,2.532341480255127,-2.5118136405944824,12.54404067993164,-0.002582330023869872,2.369478464126587,-15.029950141906738,15.626409530639648,-0.0034026536159217358,1.7276208400726318,-4.417139530181885,9.223305702209473,-0.003967301920056343,1.5878323316574097,-14.136553764343262,14.013177871704102,-0.004200839437544346,1.689827799797058,-11.324162483215332,13.117406845092773,-0.004080021753907204,1.701371192932129,-2.8227574825286865,12.779584884643555,-0.003635728033259511,1.4322216510772705,-3.4599666595458984,9.316308975219727,-0.002945950720459223,1.3204896450042725,-8.98143482208252,11.513978958129883,-0.002121682744473219,1.3832863569259644,5925.506034380518,3095.150695569613,4931.484788543532,1617.6650266605018,11165.749815088757,5793.669149914333,0.12131908535957336,0.19247286021709442,16.86153503006828,869.0706979667247,273.8820912235435,1884.7900631163584,330.4718826342081,0.011951396918583755,0.07891954901627626,3.6036041666666665
data\ravdess\Actor_02\03-01-07-01-01-01-02.wav,disgust,normal,2,female,0.0030920933932065964,0.004550489597022533,0.0,0.017496010288596153,0.017496010288596153,223.6012683948758,214.97556455791482,27.003939907946336,174.11011265922482,279.5939868358039,105.48387417657906,0.27586206896551724,-666.8017578125,157.39195251464844,0.19886067509651184,10.377577781677246,72.5791244506836,74.51404571533203,0.148807555437088,6.583705902099609,-11.815956115722656,27.760129928588867,-0.032502125948667526,4.155873775482178,6.920230388641357,23.14441680908203,-0.047295909374952316,3.352780818939209,-2.7584266662597656,18.31430435180664,0.002044274238869548,2.7587122917175293,0.7492376565933228,14.37365436553955,0.02167026326060295,2.1521871089935303,-5.376709461212158,16.169076919555664,0.020291104912757874,1.9841898679733276,1.8880274295806885,9.645364761352539,-0.004185366909950972,1.4754804372787476,-13.400004386901855,17.201444625854492,-0.029009563848376274,1.9948716163635254,-4.936650276184082,11.23054313659668,-0.023034313693642616,1.9212881326675415,-2.646662950515747,13.961004257202148,0.010469077154994011,1.5978344678878784,-0.7979514598846436,9.427910804748535,0.031174983829259872,1.3927611112594604,-4.509566783905029,9.14758014678955,0.0113619240000844,1.2422298192977905,3816.7004135601364,3508.2524729454617,3574.6166490423643,2527.108227589619,7287.771739130435,6903.4292029192,0.3106163442134857,0.4066804349422455,14.898785047092575,1013.8804322557952,382.2172639028581,1954.9837930452754,427.0800488480617,0.029095514890683294,0.1278400853092592,3.6703333333333332
data\ravdess\Actor_02\03-01-07-01-01-02-02.wav,disgust,normal,2,female,0.00285519496537745,0.004412716254591942,0.0,0.0173431858420372,0.0173431858420372,200.457038357901,196.57723649711534,86.36201398969965,69.0956439983888,483.997635687717,414.90199168932816,0.3508771929824561,-676.8212280273438,153.484375,0.11156537383794785,9.90241813659668,79.5257339477539,73.42256164550781,0.11515749990940094,6.826147079467773,-12.700563430786133,30.93894386291504,0.0376579649746418,4.297523021697998,8.421184539794922,23.498838424682617,0.0005633390392176807,3.5876247882843018,-1.8144246339797974,18.79896354675293,0.010443310253322124,2.6323139667510986,-0.3652035892009735,15.041741371154785,0.027597930282354355,2.37272572517395,-5.796457767486572,15.60391902923584,0.022767886519432068,1.9021821022033691,1.6079459190368652,11.085123062133789,-0.004949463531374931,1.8073598146438599,-12.252427101135254,15.112770080566406,-0.028262106701731682,2.009911298751831,-7.244750022888184,11.992280006408691,-0.019949495792388916,1.8852076530456543,-3.781543493270874,10.421961784362793,0.009272896684706211,1.4720584154129028,-0.11595077812671661,10.129454612731934,0.028114551678299904,1.519624948501587,-3.9112653732299805,8.883498191833496,0.025471298024058342,1.3083078861236572,3880.661647880028,3310.1912764724384,3724.3797991703104,2475.8944567223234,7629.971590909091,6718.231654077984,0.28347110748291016,0.3972495198249817,14.823094516839765,1013.2349927859929,431.34068470321057,2038.5908217734352,475.69587442232375,0.022777687773748646,0.1320398390091297,3.636979166666667
